tag,date,question_count,question_pct,unanswered_count,unanswered_pct
amazon-route53,7/30/2017,749.00,5.23e-5,247.00,6.04e-5
ios,7/30/2017,520830.00,3.64E-02,171307.00,4.19E-02
amazon-swf,7/30/2017,207.00,1.45e-5,67.00,1.64e-5
amazon-web-services,7/30/2017,44030.00,3.08E-03,16960.00,4.15E-03
cognos,7/30/2017,778.00,5.43e-5,349.00,8.54e-5
ios8,7/30/2017,9434.00,6.59025e-4,3320.00,8.12104e-4
sql-server,7/30/2017,207363.00,1.45E-02,50034.00,1.22E-02
amazon-lambda,7/30/2017,3611.00,2.52251e-4,3611.00,8.83283e-4
azure,7/30/2017,44850.00,3.13E-03,15066.00,3.69E-03
google-spreadsheet,7/30/2017,11137.00,7.77988e-4,4273.00,1.05E-03
amazon-mws,7/30/2017,596.00,4.16e-5,244.00,5.97e-5
amazon,7/30/2017,3785.00,2.64406e-4,1481.00,3.62266e-4
amazon-simpledb,7/30/2017,384.00,2.68e-5,76.00,1.86e-5
windows,7/30/2017,112063.00,7.83E-03,34348.00,8.40E-03
amazon-dynamodb,7/30/2017,4039.00,2.82149e-4,1461.00,3.57374e-4
amazon-ecs,7/30/2017,466.00,3.26e-5,196.00,4.79e-5
amazon-emr,7/30/2017,828.00,5.78e-5,386.00,9.44e-5
amazon-cognito,7/30/2017,1036.00,7.24e-5,382.00,9.34e-5
citrix,7/30/2017,553.00,3.86e-5,268.00,6.56e-5
amazon-glacier,7/30/2017,144.00,1.01e-5,36.00,8.81e-6
actionscript,7/30/2017,9028.00,6.30663e-4,2436.00,5.95869e-4
paypal,7/30/2017,17138.00,1.20E-03,8119.00,1.99E-03
actionscript-3,7/30/2017,40851.00,2.85E-03,11093.00,2.71E-03
ios9,7/30/2017,4204.00,2.93676e-4,1696.00,4.14858e-4
amazon-ses,7/30/2017,650.00,4.54e-5,222.00,5.43e-5
amazon-dynamodb,7/29/2017,4039.00,2.82231e-4,1462.00,3.5777e-4
windows,7/29/2017,112035.00,7.83E-03,34325.00,8.40E-03
stripe-payments,7/29/2017,3208.00,2.24162e-4,1253.00,3.06624e-4
excel,7/29/2017,126215.00,8.82E-03,44510.00,1.09E-02
amazon-cloudformation,7/29/2017,1085.00,7.58e-5,335.00,8.2e-5
amazon-mws,7/29/2017,596.00,4.16e-5,244.00,5.97e-5
applepay,7/29/2017,260.00,1.82e-5,118.00,2.89e-5
amazon-swf,7/29/2017,207.00,1.45e-5,68.00,1.66e-5
amazon-vpc,7/29/2017,494.00,3.45e-5,149.00,3.65e-5
ios8,7/29/2017,9434.00,6.59214e-4,3320.00,8.12447e-4
android-pay,7/29/2017,458.00,3.2e-5,209.00,5.11e-5
amazon-sqs,7/29/2017,1139.00,7.96e-5,376.00,9.2e-5
dropbox-api,7/29/2017,1918.00,1.34022e-4,776.00,1.89897e-4
actionscript,7/29/2017,9027.00,6.30774e-4,2435.00,5.95876e-4
amazon-cloudfront,7/29/2017,1725.00,1.20537e-4,664.00,1.62489e-4
amazon-ecs,7/29/2017,465.00,3.25e-5,195.00,4.77e-5
amazon-s3,7/29/2017,19416.00,1.36E-03,7539.00,1.84E-03
citrix,7/29/2017,553.00,3.86e-5,268.00,6.56e-5
cognos,7/29/2017,778.00,5.44e-5,349.00,8.54e-5
amazon-rds,7/29/2017,1679.00,1.17322e-4,642.00,1.57106e-4
ios9,7/29/2017,4204.00,2.9376e-4,1698.00,4.15523e-4
paypal,7/29/2017,17127.00,1.20E-03,8111.00,1.98E-03
sql-server,7/29/2017,207320.00,1.45E-02,50027.00,1.22E-02
dropbox,7/29/2017,2893.00,2.02151e-4,1111.00,2.71875e-4
amazon-cognito,7/29/2017,1036.00,7.24e-5,382.00,9.35e-5
amazon-elastic-beanstalk,7/29/2017,450.00,3.14e-5,224.00,5.48e-5
amazon-rds-aurora,7/29/2017,137.00,9.57e-6,60.00,1.47e-5
amazon-redshift,7/29/2017,2216.00,1.54846e-4,818.00,2.00175e-4
ios,7/29/2017,520693.00,3.64E-02,171260.00,4.19E-02
amazon-emr,7/29/2017,827.00,5.78e-5,387.00,9.47e-5
amazon-cloudwatch,7/29/2017,674.00,4.71e-5,260.00,6.36e-5
amazon-sns,7/29/2017,1005.00,7.02e-5,461.00,1.12813e-4
actionscript-3,7/29/2017,40849.00,2.85E-03,11095.00,2.72E-03
azure,7/29/2017,44831.00,3.13E-03,15047.00,3.68E-03
osx,7/29/2017,79109.00,5.53E-03,25691.00,6.29E-03
amazon-lambda,7/29/2017,3605.00,2.51904e-4,3605.00,8.8219e-4
applepayjs,7/29/2017,15.00,1.05e-6,7.00,1.71e-6
amazon-route53,7/29/2017,749.00,5.23e-5,247.00,6.04e-5
amazon-kinesis,7/29/2017,475.00,3.32e-5,222.00,5.43e-5
amazon-data-pipeline,7/29/2017,299.00,2.09e-5,152.00,3.72e-5
mongodb,7/29/2017,85533.00,5.98E-03,29404.00,7.20E-03
amazon-simpledb,7/29/2017,384.00,2.68e-5,76.00,1.86e-5
amazon-ses,7/29/2017,650.00,4.54e-5,222.00,5.43e-5
amazon-glacier,7/29/2017,144.00,1.01e-5,36.00,8.81e-6
google-spreadsheet,7/29/2017,11133.00,7.77932e-4,4272.00,1.05E-03
amazon-ec2,7/29/2017,18304.00,1.28E-03,6671.00,1.63E-03
amazon-cloudsearch,7/29/2017,283.00,1.98e-5,121.00,2.96e-5
amazon,7/29/2017,3785.00,2.64482e-4,1481.00,3.6242e-4
amazon-ebs,7/29/2017,303.00,2.12e-5,52.00,1.27e-5
amazon-elasticache,7/29/2017,331.00,2.31e-5,133.00,3.25e-5
amazon-web-services,7/29/2017,44008.00,3.08E-03,16948.00,4.15E-03
android,7/29/2017,1014210.00,7.09E-02,379804.00,9.29E-02
amazon-elb,7/29/2017,828.00,5.79e-5,307.00,7.51e-5
paypal,7/28/2017,17119.00,1.20E-03,8111.00,1.99E-03
applepay,7/28/2017,260.00,1.82e-5,118.00,2.89e-5
excel,7/28/2017,126104.00,8.82E-03,44470.00,1.09E-02
amazon-data-pipeline,7/28/2017,299.00,2.09e-5,152.00,3.72e-5
amazon-route53,7/28/2017,749.00,5.24e-5,247.00,6.05e-5
amazon-cognito,7/28/2017,1036.00,7.24e-5,383.00,9.38e-5
amazon-redshift,7/28/2017,2212.00,1.54653e-4,816.00,1.99852e-4
amazon-s3,7/28/2017,19394.00,1.36E-03,7529.00,1.84E-03
actionscript,7/28/2017,9027.00,6.31127e-4,2435.00,5.96375e-4
amazon-kinesis,7/28/2017,474.00,3.31e-5,222.00,5.44e-5
amazon-ec2,7/28/2017,18293.00,1.28E-03,6672.00,1.63E-03
amazon-swf,7/28/2017,207.00,1.45e-5,68.00,1.67e-5
amazon-cloudformation,7/28/2017,1084.00,7.58e-5,335.00,8.2e-5
amazon-ecs,7/28/2017,462.00,3.23e-5,193.00,4.73e-5
amazon-sqs,7/28/2017,1135.00,7.94e-5,373.00,9.14e-5
osx,7/28/2017,79086.00,5.53E-03,25677.00,6.29E-03
amazon-elb,7/28/2017,827.00,5.78e-5,307.00,7.52e-5
android,7/28/2017,1013672.00,7.09E-02,379510.00,9.29E-02
amazon-rds-aurora,7/28/2017,137.00,9.58e-6,60.00,1.47e-5
amazon-mws,7/28/2017,596.00,4.17e-5,244.00,5.98e-5
mongodb,7/28/2017,85471.00,5.98E-03,29374.00,7.19E-03
stripe-payments,7/28/2017,3207.00,2.24216e-4,1253.00,3.06876e-4
android-pay,7/28/2017,458.00,3.2e-5,210.00,5.14e-5
cognos,7/28/2017,777.00,5.43e-5,348.00,8.52e-5
azure,7/28/2017,44788.00,3.13E-03,15037.00,3.68E-03
actionscript-3,7/28/2017,40846.00,2.86E-03,11094.00,2.72E-03
amazon-cloudwatch,7/28/2017,674.00,4.71e-5,261.00,6.39e-5
amazon-simpledb,7/28/2017,384.00,2.68e-5,76.00,1.86e-5
amazon-cloudsearch,7/28/2017,283.00,1.98e-5,121.00,2.96e-5
amazon-dynamodb,7/28/2017,4035.00,2.82108e-4,1463.00,3.58314e-4
amazon-elasticache,7/28/2017,331.00,2.31e-5,133.00,3.26e-5
windows,7/28/2017,111979.00,7.83E-03,34297.00,8.40E-03
ios,7/28/2017,520439.00,3.64E-02,171180.00,4.19E-02
ios8,7/28/2017,9434.00,6.59582e-4,3320.00,8.13127e-4
amazon-rds,7/28/2017,1676.00,1.17178e-4,641.00,1.56992e-4
dropbox-api,7/28/2017,1916.00,1.33957e-4,775.00,1.89808e-4
amazon-cloudfront,7/28/2017,1725.00,1.20604e-4,664.00,1.62625e-4
amazon-vpc,7/28/2017,494.00,3.45e-5,149.00,3.65e-5
citrix,7/28/2017,553.00,3.87e-5,268.00,6.56e-5
sql-server,7/28/2017,207187.00,1.45E-02,49982.00,1.22E-02
ios9,7/28/2017,4203.00,2.93855e-4,1698.00,4.1587e-4
amazon-elastic-beanstalk,7/28/2017,450.00,3.15e-5,224.00,5.49e-5
dropbox,7/28/2017,2892.00,2.02193e-4,1111.00,2.72099e-4
amazon-emr,7/28/2017,824.00,5.76e-5,385.00,9.43e-5
amazon-sns,7/28/2017,1005.00,7.03e-5,461.00,1.12907e-4
amazon-lambda,7/28/2017,3598.00,2.51555e-4,3598.00,8.81209e-4
applepayjs,7/28/2017,15.00,1.05e-6,7.00,1.71e-6
amazon-glacier,7/28/2017,144.00,1.01e-5,36.00,8.82e-6
amazon-ses,7/28/2017,650.00,4.54e-5,222.00,5.44e-5
amazon,7/28/2017,3785.00,2.6463e-4,1483.00,3.63212e-4
amazon-web-services,7/28/2017,43959.00,3.07E-03,16939.00,4.15E-03
amazon-ebs,7/28/2017,303.00,2.12e-5,52.00,1.27e-5
google-spreadsheet,7/28/2017,11122.00,7.77596e-4,4266.00,1.04E-03
amazon-elasticache,7/27/2017,328.00,2.29e-5,131.00,3.21e-5
actionscript,7/27/2017,9025.00,6.31397e-4,2435.00,5.96971e-4
amazon-cloudsearch,7/27/2017,283.00,1.98e-5,122.00,2.99e-5
amazon-glacier,7/27/2017,144.00,1.01e-5,36.00,8.83e-6
ios9,7/27/2017,4200.00,2.93836e-4,1695.00,4.15552e-4
amazon-web-services,7/27/2017,43890.00,3.07E-03,16908.00,4.15E-03
excel,7/27/2017,125942.00,8.81E-03,44400.00,1.09E-02
amazon-route53,7/27/2017,749.00,5.24e-5,247.00,6.06e-5
android,7/27/2017,1013065.00,7.09E-02,379191.00,9.30E-02
amazon-rds-aurora,7/27/2017,136.00,9.51e-6,59.00,1.45e-5
amazon-cloudwatch,7/27/2017,672.00,4.7e-5,260.00,6.37e-5
amazon-simpledb,7/27/2017,384.00,2.69e-5,76.00,1.86e-5
amazon-dynamodb,7/27/2017,4023.00,2.81452e-4,1453.00,3.56221e-4
ios8,7/27/2017,9435.00,6.60082e-4,3322.00,8.14433e-4
windows,7/27/2017,111911.00,7.83E-03,34255.00,8.40E-03
amazon-cloudfront,7/27/2017,1723.00,1.20543e-4,663.00,1.62543e-4
citrix,7/27/2017,552.00,3.86e-5,267.00,6.55e-5
amazon-elastic-beanstalk,7/27/2017,449.00,3.14e-5,224.00,5.49e-5
amazon-sns,7/27/2017,1004.00,7.02e-5,460.00,1.12775e-4
amazon-lambda,7/27/2017,3582.00,2.50599e-4,3582.00,8.78171e-4
applepayjs,7/27/2017,15.00,1.05e-6,7.00,1.72e-6
amazon,7/27/2017,3779.00,2.64382e-4,1478.00,3.6235e-4
applepay,7/27/2017,260.00,1.82e-5,118.00,2.89e-5
amazon-cognito,7/27/2017,1035.00,7.24e-5,384.00,9.41e-5
amazon-redshift,7/27/2017,2203.00,1.54124e-4,813.00,1.99317e-4
amazon-swf,7/27/2017,207.00,1.45e-5,68.00,1.67e-5
amazon-cloudformation,7/27/2017,1083.00,7.58e-5,336.00,8.24e-5
osx,7/27/2017,79051.00,5.53E-03,25673.00,6.29E-03
mongodb,7/27/2017,85402.00,5.97E-03,29353.00,7.20E-03
google-spreadsheet,7/27/2017,11110.00,7.77263e-4,4262.00,1.04E-03
sql-server,7/27/2017,207045.00,1.45E-02,49928.00,1.22E-02
android-pay,7/27/2017,458.00,3.2e-5,210.00,5.15e-5
stripe-payments,7/27/2017,3204.00,2.24152e-4,1251.00,3.06693e-4
amazon-mws,7/27/2017,596.00,4.17e-5,244.00,5.98e-5
amazon-ecs,7/27/2017,462.00,3.23e-5,193.00,4.73e-5
amazon-ec2,7/27/2017,18275.00,1.28E-03,6661.00,1.63E-03
amazon-data-pipeline,7/27/2017,298.00,2.08e-5,151.00,3.7e-5
paypal,7/27/2017,17104.00,1.20E-03,8098.00,1.99E-03
amazon-ebs,7/27/2017,303.00,2.12e-5,52.00,1.27e-5
amazon-emr,7/27/2017,822.00,5.75e-5,384.00,9.41e-5
amazon-vpc,7/27/2017,493.00,3.45e-5,149.00,3.65e-5
dropbox-api,7/27/2017,1915.00,1.33974e-4,775.00,1.89998e-4
amazon-rds,7/27/2017,1676.00,1.17254e-4,642.00,1.57394e-4
actionscript-3,7/27/2017,40840.00,2.86E-03,11090.00,2.72E-03
amazon-sqs,7/27/2017,1134.00,7.93e-5,373.00,9.14e-5
amazon-kinesis,7/27/2017,473.00,3.31e-5,221.00,5.42e-5
amazon-ses,7/27/2017,650.00,4.55e-5,223.00,5.47e-5
dropbox,7/27/2017,2892.00,2.02325e-4,1112.00,2.72616e-4
amazon-elb,7/27/2017,824.00,5.76e-5,305.00,7.48e-5
cognos,7/27/2017,777.00,5.44e-5,348.00,8.53e-5
azure,7/27/2017,44732.00,3.13E-03,15016.00,3.68E-03
amazon-s3,7/27/2017,19375.00,1.36E-03,7524.00,1.84E-03
ios,7/27/2017,520142.00,3.64E-02,171070.00,4.19E-02
amazon-data-pipeline,7/26/2017,298.00,2.09e-5,151.00,3.71e-5
applepay,7/26/2017,260.00,1.82e-5,118.00,2.9e-5
paypal,7/26/2017,17094.00,1.20E-03,8092.00,1.99E-03
amazon-emr,7/26/2017,818.00,5.73e-5,380.00,9.33e-5
amazon-ses,7/26/2017,648.00,4.54e-5,221.00,5.42e-5
amazon-web-services,7/26/2017,43816.00,3.07E-03,16870.00,4.14E-03
applepayjs,7/26/2017,15.00,1.05e-6,7.00,1.72e-6
amazon-ebs,7/26/2017,303.00,2.12e-5,52.00,1.28e-5
amazon,7/26/2017,3775.00,2.6428e-4,1474.00,3.61747e-4
dropbox,7/26/2017,2892.00,2.02461e-4,1112.00,2.72899e-4
amazon-lambda,7/26/2017,3564.00,2.49508e-4,3564.00,8.74671e-4
ios,7/26/2017,519864.00,3.64E-02,170951.00,4.20E-02
amazon-sns,7/26/2017,1004.00,7.03e-5,460.00,1.12892e-4
ios9,7/26/2017,4199.00,2.93964e-4,1694.00,4.1574e-4
amazon-s3,7/26/2017,19351.00,1.35E-03,7517.00,1.84E-03
amazon-elastic-beanstalk,7/26/2017,449.00,3.14e-5,224.00,5.5e-5
citrix,7/26/2017,552.00,3.86e-5,267.00,6.55e-5
amazon-route53,7/26/2017,748.00,5.24e-5,247.00,6.06e-5
amazon-vpc,7/26/2017,493.00,3.45e-5,150.00,3.68e-5
amazon-glacier,7/26/2017,144.00,1.01e-5,36.00,8.84e-6
amazon-cloudfront,7/26/2017,1720.00,1.20414e-4,661.00,1.62222e-4
windows,7/26/2017,111826.00,7.83E-03,34215.00,8.40E-03
cognos,7/26/2017,776.00,5.43e-5,347.00,8.52e-5
dropbox-api,7/26/2017,1914.00,1.33994e-4,775.00,1.90195e-4
actionscript,7/26/2017,9024.00,6.31753e-4,2436.00,5.9784e-4
amazon-dynamodb,7/26/2017,4018.00,2.81292e-4,1451.00,3.56102e-4
amazon-elb,7/26/2017,824.00,5.77e-5,305.00,7.49e-5
ios8,7/26/2017,9435.00,6.61E-04,3323.00,8.15528e-4
amazon-cloudwatch,7/26/2017,672.00,4.7e-5,260.00,6.38e-5
amazon-simpledb,7/26/2017,384.00,2.69e-5,76.00,1.87e-5
actionscript-3,7/26/2017,40839.00,2.86E-03,11091.00,2.72E-03
amazon-elasticache,7/26/2017,328.00,2.3e-5,131.00,3.21e-5
android-pay,7/26/2017,457.00,3.2e-5,209.00,5.13e-5
sql-server,7/26/2017,206900.00,1.45E-02,49890.00,1.22E-02
stripe-payments,7/26/2017,3194.00,2.23603e-4,1242.00,3.04803e-4
amazon-rds-aurora,7/26/2017,136.00,9.52e-6,59.00,1.45e-5
amazon-sqs,7/26/2017,1133.00,7.93e-5,372.00,9.13e-5
mongodb,7/26/2017,85330.00,5.97E-03,29325.00,7.20E-03
android,7/26/2017,1012445.00,7.09E-02,378880.00,9.30E-02
google-spreadsheet,7/26/2017,11098.00,7.77E-04,4258.00,1.04E-03
amazon-rds,7/26/2017,1675.00,1.17263e-4,642.00,1.57559e-4
amazon-mws,7/26/2017,595.00,4.17e-5,245.00,6.01e-5
amazon-cloudformation,7/26/2017,1081.00,7.57e-5,335.00,8.22e-5
amazon-cloudsearch,7/26/2017,281.00,1.97e-5,120.00,2.95e-5
amazon-kinesis,7/26/2017,473.00,3.31e-5,221.00,5.42e-5
osx,7/26/2017,79019.00,5.53E-03,25660.00,6.30E-03
amazon-swf,7/26/2017,207.00,1.45e-5,68.00,1.67e-5
amazon-ec2,7/26/2017,18257.00,1.28E-03,6655.00,1.63E-03
excel,7/26/2017,125787.00,8.81E-03,44312.00,1.09E-02
amazon-ecs,7/26/2017,460.00,3.22e-5,193.00,4.74e-5
amazon-redshift,7/26/2017,2198.00,1.53878e-4,811.00,1.99034e-4
amazon-cognito,7/26/2017,1032.00,7.22e-5,381.00,9.35e-5
azure,7/26/2017,44675.00,3.13E-03,14995.00,3.68E-03
cognos,7/25/2017,774.00,5.42e-5,345.00,8.48e-5
actionscript,7/25/2017,9022.00,6.32029e-4,2434.00,5.97931e-4
amazon-web-services,7/25/2017,43734.00,3.06E-03,16815.00,4.13E-03
amazon-rds,7/25/2017,1673.00,1.17201e-4,642.00,1.57712e-4
amazon-rds-aurora,7/25/2017,136.00,9.53e-6,59.00,1.45e-5
amazon-cloudwatch,7/25/2017,671.00,4.7e-5,259.00,6.36e-5
amazon-dynamodb,7/25/2017,4008.00,2.80777e-4,1449.00,3.55957e-4
amazon-elastic-beanstalk,7/25/2017,448.00,3.14e-5,223.00,5.48e-5
amazon,7/25/2017,3772.00,2.64244e-4,1472.00,3.61608e-4
amazon-redshift,7/25/2017,2194.00,1.53699e-4,813.00,1.99719e-4
google-spreadsheet,7/25/2017,11078.00,7.76057e-4,4247.00,1.04E-03
amazon-cloudformation,7/25/2017,1081.00,7.57e-5,336.00,8.25e-5
mongodb,7/25/2017,85256.00,5.97E-03,29292.00,7.20E-03
android-pay,7/25/2017,457.00,3.2e-5,209.00,5.13e-5
amazon-mws,7/25/2017,594.00,4.16e-5,244.00,5.99e-5
amazon-ec2,7/25/2017,18242.00,1.28E-03,6644.00,1.63E-03
amazon-ecs,7/25/2017,457.00,3.2e-5,191.00,4.69e-5
amazon-data-pipeline,7/25/2017,298.00,2.09e-5,151.00,3.71e-5
amazon-ebs,7/25/2017,303.00,2.12e-5,52.00,1.28e-5
amazon-vpc,7/25/2017,491.00,3.44e-5,148.00,3.64e-5
dropbox-api,7/25/2017,1914.00,1.34082e-4,775.00,1.9038e-4
amazon-sqs,7/25/2017,1132.00,7.93e-5,371.00,9.11e-5
amazon-kinesis,7/25/2017,472.00,3.31e-5,221.00,5.43e-5
amazon-ses,7/25/2017,647.00,4.53e-5,220.00,5.4e-5
dropbox,7/25/2017,2890.00,2.02454e-4,1110.00,2.72674e-4
ios,7/25/2017,519580.00,3.64E-02,170830.00,4.20E-02
amazon-elasticache,7/25/2017,327.00,2.29e-5,130.00,3.19e-5
ios9,7/25/2017,4199.00,2.94158e-4,1694.00,4.16145e-4
amazon-cloudsearch,7/25/2017,281.00,1.97e-5,120.00,2.95e-5
amazon-s3,7/25/2017,19330.00,1.35E-03,7508.00,1.84E-03
azure,7/25/2017,44633.00,3.13E-03,14993.00,3.68E-03
actionscript-3,7/25/2017,40832.00,2.86E-03,11087.00,2.72E-03
amazon-elb,7/25/2017,824.00,5.77e-5,305.00,7.49e-5
paypal,7/25/2017,17089.00,1.20E-03,8093.00,1.99E-03
stripe-payments,7/25/2017,3192.00,2.2361e-4,1240.00,3.04609e-4
amazon-emr,7/25/2017,818.00,5.73e-5,380.00,9.33e-5
amazon-swf,7/25/2017,207.00,1.45e-5,68.00,1.67e-5
osx,7/25/2017,78968.00,5.53E-03,25626.00,6.30E-03
windows,7/25/2017,111780.00,7.83E-03,34201.00,8.40E-03
amazon-cognito,7/25/2017,1031.00,7.22e-5,382.00,9.38e-5
applepay,7/25/2017,260.00,1.82e-5,118.00,2.9e-5
applepayjs,7/25/2017,15.00,1.05e-6,7.00,1.72e-6
amazon-lambda,7/25/2017,3551.00,2.48762e-4,3551.00,8.72325e-4
amazon-sns,7/25/2017,999.00,7e-5,458.00,1.12511e-4
citrix,7/25/2017,552.00,3.87e-5,267.00,6.56e-5
amazon-cloudfront,7/25/2017,1717.00,1.20283e-4,659.00,1.61888e-4
amazon-simpledb,7/25/2017,384.00,2.69e-5,76.00,1.87e-5
android,7/25/2017,1011853.00,7.09E-02,378630.00,9.30E-02
excel,7/25/2017,125662.00,8.80E-03,44255.00,1.09E-02
amazon-glacier,7/25/2017,144.00,1.01e-5,36.00,8.84e-6
sql-server,7/25/2017,206745.00,1.45E-02,49829.00,1.22E-02
amazon-route53,7/25/2017,748.00,5.24e-5,247.00,6.07e-5
ios8,7/25/2017,9435.00,6.60962e-4,3323.00,8.16323e-4
sql-server,7/24/2017,206628.00,1.45E-02,49766.00,1.22E-02
cognos,7/24/2017,774.00,5.43e-5,345.00,8.48e-5
amazon-cloudformation,7/24/2017,1079.00,7.56e-5,337.00,8.29e-5
ios,7/24/2017,519338.00,3.64E-02,170704.00,4.20E-02
amazon-kinesis,7/24/2017,469.00,3.29e-5,219.00,5.38e-5
google-spreadsheet,7/24/2017,11061.00,7.75333e-4,4239.00,1.04E-03
amazon-sqs,7/24/2017,1132.00,7.93e-5,373.00,9.17e-5
amazon-swf,7/24/2017,207.00,1.45e-5,69.00,1.7e-5
excel,7/24/2017,125532.00,8.80E-03,44195.00,1.09E-02
osx,7/24/2017,78931.00,5.53E-03,25611.00,6.30E-03
amazon,7/24/2017,3765.00,2.63912e-4,1467.00,3.60716e-4
windows,7/24/2017,111727.00,7.83E-03,34173.00,8.40E-03
ios9,7/24/2017,4199.00,2.94334e-4,1694.00,4.16533e-4
applepayjs,7/24/2017,15.00,1.05e-6,7.00,1.72e-6
amazon-redshift,7/24/2017,2186.00,1.5323e-4,808.00,1.98677e-4
amazon-cognito,7/24/2017,1029.00,7.21e-5,380.00,9.34e-5
amazon-sns,7/24/2017,998.00,7e-5,458.00,1.12616e-4
amazon-route53,7/24/2017,748.00,5.24e-5,247.00,6.07e-5
applepay,7/24/2017,260.00,1.82e-5,119.00,2.93e-5
actionscript,7/24/2017,9022.00,6.32408e-4,2438.00,5.99473e-4
actionscript-3,7/24/2017,40827.00,2.86E-03,11090.00,2.73E-03
amazon-web-services,7/24/2017,43667.00,3.06E-03,16779.00,4.13E-03
android,7/24/2017,1011300.00,7.09E-02,378308.00,9.30E-02
amazon-rds-aurora,7/24/2017,135.00,9.46e-6,58.00,1.43e-5
amazon-simpledb,7/24/2017,384.00,2.69e-5,76.00,1.87e-5
dropbox-api,7/24/2017,1913.00,1.34093e-4,774.00,1.90315e-4
amazon-cloudsearch,7/24/2017,280.00,1.96e-5,120.00,2.95e-5
amazon-rds,7/24/2017,1673.00,1.17271e-4,643.00,1.58105e-4
azure,7/24/2017,44576.00,3.12E-03,14972.00,3.68E-03
amazon-vpc,7/24/2017,491.00,3.44e-5,149.00,3.66e-5
amazon-glacier,7/24/2017,144.00,1.01e-5,36.00,8.85e-6
amazon-cloudwatch,7/24/2017,668.00,4.68e-5,256.00,6.29e-5
amazon-dynamodb,7/24/2017,4002.00,2.80525e-4,1445.00,3.55307e-4
amazon-ebs,7/24/2017,303.00,2.12e-5,52.00,1.28e-5
amazon-elb,7/24/2017,822.00,5.76e-5,304.00,7.47e-5
ios8,7/24/2017,9435.00,6.61358e-4,3324.00,8.17329e-4
paypal,7/24/2017,17078.00,1.20E-03,8084.00,1.99E-03
amazon-data-pipeline,7/24/2017,296.00,2.07e-5,150.00,3.69e-5
amazon-s3,7/24/2017,19306.00,1.35E-03,7492.00,1.84E-03
amazon-ecs,7/24/2017,454.00,3.18e-5,189.00,4.65e-5
amazon-ec2,7/24/2017,18230.00,1.28E-03,6640.00,1.63E-03
amazon-cloudfront,7/24/2017,1716.00,1.20285e-4,659.00,1.6204e-4
citrix,7/24/2017,552.00,3.87e-5,267.00,6.57e-5
amazon-mws,7/24/2017,590.00,4.14e-5,241.00,5.93e-5
stripe-payments,7/24/2017,3186.00,2.23325e-4,1236.00,3.03913e-4
amazon-elastic-beanstalk,7/24/2017,445.00,3.12e-5,221.00,5.43e-5
android-pay,7/24/2017,457.00,3.2e-5,209.00,5.14e-5
amazon-elasticache,7/24/2017,328.00,2.3e-5,130.00,3.2e-5
dropbox,7/24/2017,2887.00,2.02366e-4,1107.00,2.72194e-4
amazon-ses,7/24/2017,646.00,4.53e-5,219.00,5.38e-5
mongodb,7/24/2017,85175.00,5.97E-03,29245.00,7.19E-03
amazon-lambda,7/24/2017,3536.00,2.4786e-4,3536.00,8.69457e-4
amazon-emr,7/24/2017,817.00,5.73e-5,379.00,9.32e-5
sql-server,7/23/2017,206588.00,1.45E-02,49744.00,1.22E-02
amazon-cloudformation,7/23/2017,1078.00,7.56e-5,338.00,8.31e-5
amazon-mws,7/23/2017,590.00,4.14e-5,241.00,5.93e-5
amazon-elasticache,7/23/2017,328.00,2.3e-5,130.00,3.2e-5
amazon-kinesis,7/23/2017,470.00,3.3e-5,220.00,5.41e-5
amazon-swf,7/23/2017,206.00,1.44e-5,68.00,1.67e-5
amazon-sqs,7/23/2017,1132.00,7.94e-5,373.00,9.18e-5
citrix,7/23/2017,552.00,3.87e-5,267.00,6.57e-5
osx,7/23/2017,78904.00,5.53E-03,25587.00,6.29E-03
amazon-s3,7/23/2017,19291.00,1.35E-03,7485.00,1.84E-03
amazon-dynamodb,7/23/2017,4000.00,2.80459e-4,1443.00,3.54972e-4
dropbox,7/23/2017,2887.00,2.0242e-4,1107.00,2.72315e-4
amazon-ses,7/23/2017,646.00,4.53e-5,219.00,5.39e-5
google-spreadsheet,7/23/2017,11054.00,7.75047e-4,4236.00,1.04E-03
amazon-sns,7/23/2017,998.00,7e-5,458.00,1.12666e-4
amazon,7/23/2017,3760.00,2.63632e-4,1464.00,3.60E-04
cognos,7/23/2017,774.00,5.43e-5,345.00,8.49e-5
applepayjs,7/23/2017,15.00,1.05e-6,7.00,1.72e-6
amazon-redshift,7/23/2017,2185.00,1.53201e-4,807.00,1.98519e-4
stripe-payments,7/23/2017,3185.00,2.23314e-4,1236.00,3.04048e-4
amazon-ebs,7/23/2017,303.00,2.12e-5,52.00,1.28e-5
ios9,7/23/2017,4199.00,2.94412e-4,1694.00,4.16718e-4
amazon-cognito,7/23/2017,1028.00,7.21e-5,379.00,9.32e-5
mongodb,7/23/2017,85141.00,5.97E-03,29225.00,7.19E-03
ios8,7/23/2017,9435.00,6.61533e-4,3324.00,8.17692e-4
applepay,7/23/2017,260.00,1.82e-5,119.00,2.93e-5
amazon-elb,7/23/2017,822.00,5.76e-5,304.00,7.48e-5
windows,7/23/2017,111696.00,7.83E-03,34163.00,8.40E-03
amazon-route53,7/23/2017,746.00,5.23e-5,247.00,6.08e-5
actionscript-3,7/23/2017,40821.00,2.86E-03,11084.00,2.73E-03
paypal,7/23/2017,17073.00,1.20E-03,8080.00,1.99E-03
actionscript,7/23/2017,9018.00,6.32295e-4,2434.00,5.98755e-4
